	T1_LoCHO_PROT_mean	T2_LoCHO_FAT_mean	theta	prob	log2FC
K11364	NA	NA	NA	NA	NA
K11366	0.609528808995804	0.433264819029661	0.372028286250425	0.951068314795643	0.492445315559634
K11367	0.6356357660463	0.464775759307664	0.312978104689756	0.946808415464778	0.451665478771684
K11369	0.583286214747992	0.560292064451405	0.0396051695001832	0.0412428090803394	0.05802491874956
K11370	0.587991398040783	0.425878205664666	0.353403581951584	0.951845509596556	0.465354147661365
K11371	NA	NA	NA	NA	NA
K11373	0.561962215095768	0.453602780364379	0.231892365795389	0.886375426830582	0.309043647250895
K11374	0.582440846511793	0.429102273313795	0.334364875334501	0.950771121301049	0.440789990857927
K11375	0.580727759548973	0.435158979333697	0.321351178727769	0.948741167385576	0.416319432398389
K11376	0.582440846511793	0.453371662947226	0.27788173525372	0.932145916382382	0.361417313883382
K11377	NA	NA	NA	NA	NA
K11378	0.582440846511793	0.433885325528472	0.323785582460316	0.949206088886708	0.424797741655981
K11380	NA	NA	NA	NA	NA
K11384	349.64910877313	276.975759340326	0.464512100140716	0.921277126308636	0.336148109404095
K11390	NA	NA	NA	NA	NA
K11391	0.637951120943687	0.442827123591837	0.403065964194802	0.944942527771454	0.526702299346317
K11392	179.52448918498	151.541944789402	0.32306474761306	0.949074188459318	0.244463489787797
K11396	NA	NA	NA	NA	NA
K11397	0.582440846511793	0.499597001146792	0.141550175961253	0.513228760292161	0.221346717996538
K11398	NA	NA	NA	NA	NA
K11401	0.579448750181821	0.425596674771522	0.338937398059241	0.951222853198208	0.445194187566983
K11402	0.582440846511793	0.453371662947226	0.27788173525372	0.932145916382382	0.361417313883382
K11406	0.599128594282734	0.424031356657965	0.382730299901754	0.949744724880217	0.498694735399752
K11407	0.566375803109952	0.411141409567288	0.340229699700866	0.951326731338795	0.462124946079005
