	T1_LoCHO_FAT_mean	T2_LoCHO_PROT_mean	theta	prob	log2FC	P	id
K02350	0.481838539836777	0.518616545050823	-0.0747824683257782	0.586914478899928	-0.106118440090192	0.413085521100072	K02350
K02352	0.464171424235826	0.522297792344819	-0.121958367327482	0.589643272662484	-0.170214896873346	0.410356727337516	K02352
K02355	13820.8465180344	14700.086071209	-0.349964771508067	0.290318984625174	-0.0889786196987241	0.709681015374826	K02355
K02356	1088.98838635285	1139.10044056813	-0.204201610712758	0.343265304812686	-0.0649063944371411	0.656734695187314	K02356
K02357	2051.35360540159	2418.72760261837	-0.714416830868204	0.616314677139368	-0.23767210183484	0.383685322860632	K02357
K02358	11510.4428417511	11925.8893935777	-0.228559500121278	0.28936297389889	-0.0511535222856849	0.71063702610111	K02358
K02361	1.43028339032818	0.855867182195569	0.367702723278674	0.580095015332601	0.740842190461145	0.419904984667399	K02361
K02362	0.491955994972501	0.528915908426632	-0.0753370028362287	0.587573206151888	-0.104509095034736	0.412426793848112	K02362
K02363	0.498188706330565	0.528915908426632	-0.062068434551051	0.566665015166254	-0.0863460517479188	0.433334984833746	K02363
K02364	0.498188706330565	0.524720368861749	-0.0536475678006783	0.547504204885107	-0.0748564775059527	0.452495795114893	K02364
K02372	21.5976475501157	33.8513630694218	-0.29395194468422	0.251328136096983	-0.648339746649626	0.748671863903017	K02372
K02377	83.543011842673	55.5748569987918	0.528168637620782	0.720696947418245	0.588086824598249	0.279303052581755	K02377
K02379	6.19130405096235	4.85864506070095	0.195944272215193	0.403801755782257	0.349689267951391	0.596198244217743	K02379
K02380	0.917762185053154	0.743795988979536	0.147332732181997	0.287503180302078	0.303213395952793	0.712496819697922	K02380
K02387	0.46246959400616	0.537232821625187	-0.149178961855672	0.541200275373098	-0.216188931403279	0.458799724626902	K02387
K02388	3.10400639287942	3.28179244183052	-0.0474666949766682	0.529957176692828	-0.0803524691172502	0.470042823307172	K02388
K02389	5.59934699550992	6.01074568411458	-0.047731278973758	0.53078438549998	-0.102285392969553	0.46921561450002	K02389
K02390	14.3140285495916	25.006231511164	-0.442813866662168	0.374982401899352	-0.804857894635284	0.625017598100648	K02390
K02391	1.00655978002352	0.918037916200153	0.0620379166878874	0.001312697477589	0.132807211863249	0.998687302522411	K02391
K02392	5.69613530858836	17.1093300214185	-0.673249423404166	0.615457002897641	-1.58672794465861	0.384542997102359	K02392
K02393	0.486061378886159	0.504084377670654	-0.0343492420115816	0.479194177112071	-0.0525267377011363	0.520805822887929	K02393
K02394	8.8977990727774	29.7028075613958	-0.788011740895481	0.656488106868524	-1.73907887801232	0.343511893131476	K02394
K02395	28.0668638218293	41.5212816740481	-0.284482178497947	0.244860536763769	-0.564983110533697	0.755139463236231	K02395
K02396	30.9218426446319	57.30814501987	-0.599075186905123	0.559449684799738	-0.890113906515765	0.440550315200262	K02396
K02397	2.89196807220845	2.11154962380593	0.218976160848702	0.43619625432734	0.453749472288342	0.56380374567266	K02397
K02398	0.545886368116723	0.524720368861749	0.0386729766672277	0.0213868461166729	0.0570518761936182	0.978613153883327	K02398
K02400	19.6361458612374	42.483902955169	-0.633301768290676	0.592224761218044	-1.11340452274673	0.407775238781956	K02400
K02401	4.13748765623957	1.89519721860826	0.594399788213387	0.750213725367986	1.12640702140408	0.249786274632014	K02401
K02402	0.491955994972501	0.589757522926455	-0.170305579918128	0.469350588507361	-0.261592643006182	0.530649411492639	K02402
K02404	1.50378471674154	0.887485254676128	0.398538313597683	0.58696658049972	0.760802989361778	0.41303341950028	K02404
K02405	1.37905418096354	1.13091188417902	0.138352993644956	0.256043384934176	0.286192614207962	0.743956615065824	K02405
K02406	333.745327709009	257.813611520785	0.500867039582398	0.698478958536294	0.372419205631226	0.301521041463706	K02406
K02407	15.692295108723	17.485993696812	-0.0937397200447162	0.598494351395008	-0.156143412014456	0.401505648604992	K02407
K02408	1.5453959520972	2.35919707317837	-0.265139172306745	0.243476384477109	-0.610319413529126	0.756523615522891	K02408
K02409	4.82253305146305	3.99803184856766	0.159363567011824	0.32479145469504	0.270501161162596	0.67520854530496	K02409
K02410	23.6230808636334	17.3303172783296	0.240842759241218	0.464940826659369	0.446899062540929	0.535059173340631	K02410
K02412	9.48645118861359	12.6044788267089	-0.265451088357554	0.243325460039731	-0.409996074783059	0.756674539960269	K02412
K02414	0.691850837104511	0.5419739256384	0.177102845075879	0.369099998935985	0.352237581438468	0.630900001064015	K02414
K02415	0.647004035337518	0.686950728089	-0.0486504654717564	0.5335837806634	-0.0864319143999004	0.4664162193366	K02415
K02416	34.4540332959729	19.1345498177895	0.489490258900207	0.687616794802886	0.848492920326785	0.312383205197114	K02416
K02417	4.75839415229401	1.94196480478649	0.664504768670637	0.77134467512461	1.29295772524134	0.22865532487539	K02417
K02418	0.521699878789049	0.520934208964297	0.00145001487791603	0.240086766648725	0.00211891836392595	0.759913233351275	K02418
K02419	14.5208786408141	6.66394845105323	0.626997629290119	0.753236359680064	1.12367960581038	0.246763640319936	K02419
K02420	0.478168254401867	0.59246948368102	-0.195874363194074	0.369485868835858	-0.309222494365656	0.630514131164142	K02420
K02421	1.92186639357239	1.19644480490539	0.297086863410924	0.530383741354102	0.68375420157629	0.469616258645898	K02421
K02422	5.56584232721857	5.64599666060934	-0.0111993633550891	0.337048515503657	-0.0206282358388809	0.662951484496343	K02422
K02423	0.491955994972501	0.512367025011759	-0.0414323109049678	0.509168280029645	-0.0586483559554753	0.490831719970355	K02423
K02424	198.37628671038	137.966996863952	0.766198760530445	0.823742898623931	0.523916380052383	0.176257101376069	K02424
K02426	49.8285441775113	31.0310682503477	0.452811246703884	0.646665835089027	0.683259061170807	0.353334164910973	K02426
K02427	1.1344807530768	2.1483285367974	-0.334418223181091	0.27862186652058	-0.921182503474065	0.72137813347942	K02427
K02429	335.367766215536	221.631478436801	0.781707195445371	0.826519686606586	0.597581228627812	0.173480313393414	K02429
K02430	1.482727614574	2.21533119045569	-0.273221584653432	0.241535248197082	-0.579268805881494	0.758464751802918	K02430
K02431	93.5585724909003	91.3328944522164	0.0347910918508828	0.0332807746458109	0.034735294535056	0.966719225354189	K02431
K02433	165.55918172624	349.70463001651	-0.958279192919703	0.782221340045511	-1.07878987394415	0.217778659954489	K02433
K02434	736.39811049563	709.856798810629	0.102234187765161	0.100275086018132	0.0529579094331473	0.899724913981868	K02434
K02435	6.29595094241346	14.9453927275302	-0.717366200131689	0.614647119152712	-1.24720460330221	0.385352880847288	K02435
K02437	34.3316616619335	52.3618507012892	-0.439172468628981	0.370996261119923	-0.608976403635521	0.629003738880077	K02437
K02438	5.60508235182699	10.9842221813916	-0.463422539577252	0.40130619650592	-0.97062523787063	0.59869380349408	K02438
K02439	7.96004672429737	6.18862798003938	0.199912854557511	0.410016183033096	0.36315730006686	0.589983816966904	K02439
K02440	26.4654717924828	85.8375589178918	-1.05347783695755	0.809223612924812	-1.69749767603276	0.190776387075188	K02440
K02441	28.4622492737209	24.7268817167549	0.126605001562354	0.209803431401581	0.202969363283079	0.790196568598419	K02441
K02443	0.492235228101452	0.510835646038965	-0.03600109275004	0.486774420430344	-0.0535112878739962	0.513225579569656	K02443
K02444	3.79052628779424	3.58181356779177	0.0390282116566692	0.0204492480153682	0.0817079228371555	0.979550751984632	K02444
K02445	32.1332674495786	21.7296741517715	0.282364571682312	0.517817467506555	0.564401147050142	0.482182532493445	K02445
K02446	13.657171590453	12.5049091884911	0.0802413556629181	0.0246282724603264	0.127164150829808	0.975371727539674	K02446
K02448	0.508546587164257	0.507057359660717	0.00276202270048107	0.229844608058375	0.0042309852786884	0.770155391941625	K02448
K02453	0.491955994972501	0.514972438990066	-0.0470885154742447	0.528761846343604	-0.0659659486621345	0.471238153656396	K02453
K02454	7.60209709757775	5.52865922359453	0.280244516196389	0.515802943483069	0.459467802744277	0.484197056516931	K02454
K02455	0.522631305413329	0.478116743118238	0.0779696410001349	0.0198955985123943	0.128430615970921	0.980104401487606	K02455
K02456	0.717626167484115	0.508384700977653	0.29481099117054	0.528520564492341	0.497311882172672	0.471479435507659	K02456
K02459	0.499556893776899	0.515928896867504	-0.0314589858697354	0.465074269405509	-0.0465232595113208	0.534925730594491	K02459
K02460	0.491955994972501	0.524091145403012	-0.06484838504008	0.571974308487609	-0.0912884610931101	0.428025691512391	K02460
K02467	0.526091868761823	0.592167366436478	-0.113872612493593	0.594732021704742	-0.170690235628825	0.405267978295258	K02467
K02468	32.928647603086	18.7328761909675	0.602262123960706	0.7512038735018	0.813770837143818	0.2487961264982	K02468
K02469	2306.64803688807	4119.01351966248	-1.67328405044638	0.973357871101882	-0.836500976333864	0.0266421288981177	K02469
K02470	2662.12176565385	3796.30887710875	-1.49981637384002	0.927518015920291	-0.512020816641395	0.0724819840797091	K02470
K02471	23.8095853718362	17.4659226295428	0.270670508734431	0.505609325693515	0.446999642782826	0.494390674306485	K02471
K02472	25.7249052862964	20.6837348066924	0.189635816730313	0.393244868962007	0.314669052667461	0.606755131037993	K02472
K02477	41.4398153348526	34.9137631675475	0.202902035614946	0.414497893922189	0.247221708421367	0.585502106077811	K02477
K02478	22.1369048270718	18.1247302357974	0.21649108293471	0.433034413052016	0.288493996637661	0.566965586947984	K02478
K02480	0.50218755041856	0.522297792344819	-0.0403966596894849	0.505184561836201	-0.0566463420894275	0.494815438163799	K02480
K02481	0.477592686393973	0.514488524788579	-0.0757841375508802	0.588069561439061	-0.107358155351139	0.411930438560939	K02481
K02483	222.235664250588	341.587780889615	-0.80062700100624	0.674796494211388	-0.620166010332477	0.325203505788612	K02483
K02484	24.9059481996857	40.0501803984126	-0.457778050393769	0.394335506299846	-0.685318403785955	0.605664493700154	K02484
K02485	0.491955994972501	0.534413823960878	-0.0856923024607605	0.596060577447391	-0.11942805369538	0.403939422552609	K02485
K02488	0.641805635664783	0.712605634058853	-0.087257998533659	0.596781713157267	-0.150967431953667	0.403218286842733	K02488
K02490	0.482527489134689	0.462586779088089	0.0413927358364551	0.0148147354838538	0.0608870999217528	0.985185264516146	K02490
K02491	0.519618749128606	0.563349412177797	-0.069433738636511	0.579656442604456	-0.116576530232899	0.420343557395544	K02491
K02492	58.4949285713999	36.7091458246297	0.548969937099253	0.732292807849612	0.672172005332936	0.267707192150388	K02492
K02493	584.703272996675	350.922653913871	1.34848245022734	0.93842131512431	0.73655158277757	0.0615786848756902	K02493
