	Prefeed_HiCHO_mean	T2_LoCHO_FAT_mean	theta	prob	log2FC
K04079	6052.89564764613	3134.9368292607	2.97589048681408	1	0.949189106892644
K04095	1385.22680002808	452.963927239209	3.62536886116018	1	1.612654136963
K05808	2021.28178682032	673.39375055986	4.33679229504287	1	1.58574822441279
K06902	868.090142114231	245.441375368776	3.22535343038818	1	1.82246638695158
K06959	1543.56074354389	834.219249835881	3.12352360449853	1	0.887763749955296
K06990	2091.3417218646	648.472919084663	3.475544054285	1	1.6893105828559
K07030	2923.97710164028	1357.07473351411	3.15369874109904	1	1.10743184171522
K07284	6689.98500477135	1385.49336673074	3.15100589380598	1	2.27160317344529
K07450	595.545540517751	148.123018608145	3.79836205677581	1	2.00741597744586
K07486	2585.629266471	700.036171785046	3.87811715149831	1	1.88501405797425
K07646	1715.53115988438	810.607819111297	3.27619905834291	1	1.08157933360545
K08600	658.781692141289	209.367510586983	3.16200496476294	1	1.6537628785794
K08659	1508.6475255232	528.802330668667	3.76481150057719	1	1.5124553390609
K08884	198.401569560475	19.9543840418224	2.98383568519247	1	3.31364578788486
K09014	2960.90370313569	817.382070064188	4.75578939475222	1	1.85695506866582
