	Prefeed_HiCHO_mean	T1_LoCHO_FAT_mean	theta	prob	log2FC
O32333	23.8517920825906	12.5142903648065	1.01936282708117	0.954114651667482	0.930521181977261
P27903	15.3144684362286	7.48636697737667	1.01938125148152	0.954114142881658	1.03255761683569
P40170	1.12087253380859	0.408328703690119	1.01941694670367	0.954113157065418	1.45681933218235
A5CYE5	32.3221233898672	17.4252996198763	1.01392803957543	0.95411223797354	0.891338515743447
A9VIT5	1.5840733461191	0.523327304486672	1.0139279726964	0.954112236448226	1.59785369862868
B9M2D5	0.57579690710339	0.473420115271816	0.209947889731827	0.954102862327758	0.282439033052971
A3DK21	2.90986203973032	0.600694844833177	1.01983885271239	0.954101494991144	2.27624656693099
Q8A102	38.4286370568506	24.5687348385963	1.01995012886655	0.95409841607202	0.645358241082493
P38717	0.63557323072411	0.439882613181384	0.395791403040809	0.954098310180487	0.530939783726225
A4J703	2.30549455767691	0.666639114500089	1.01334379130555	0.954095438926739	1.79009838615947
B8D1H3	1.27300022316693	0.45321977085029	1.02005900718109	0.954095402249221	1.4899499696847
P0A3Z3	2.66043017468843	0.848489365538486	1.02008775122849	0.954094606388859	1.6486910561159
Q18CH0	73.997740946514	42.0620854851823	1.02014229611467	0.954093095922111	0.814960845561388
Q9RRB6	174.809756168868	129.875838531089	1.01326945506349	0.954092556785842	0.428652640412005
A0A2H1A768	6.05443946234745	1.50808924724978	1.01326937514943	0.954092553687864	2.00527158877293
D5AUZ7	0.594850802282927	0.409946131706708	0.395804542079598	0.954089946435374	0.537093516488538
P30336	81.6439836419669	55.4688503492195	1.01319406293062	0.954089634510545	0.557668752891144
Q65GM3	16.3573739469046	12.4753650216448	0.395805217368498	0.954089516472521	0.390859124489388
P0A8Y5	149.475786980307	102.688662816531	1.02035742808997	0.9540871354195	0.541634894687182
Q933I7	4.82659605850186	1.55407520335104	1.02044070897434	0.954084826719022	1.63494977260707
B7ID00	0.547364200014397	0.379789823490537	0.395813090958014	0.95408450253929	0.527299830458853
Q5L3E1	21.5911077837089	11.4667411921971	1.02063228856029	0.954077984139699	0.912981825486203
Q1WTY9	1.37723107804941	0.393508245780066	1.05154378322102	0.954076478557343	1.80730486951333
A1JIJ7	0.559954664070036	0.392963216697804	0.395831589605955	0.954072717131244	0.510915750747264
P04146	10.451764080059	3.90084382095518	1.01265439460217	0.954068740039402	1.42188832215517
Q797S1	12.8702228465049	2.91032090647595	1.05142818729152	0.954068206143514	2.14478688812538
Q8L3K8	5.11176529313512	1.40155088072275	1.01263959478238	0.954068167614384	1.86679747671044
Q3E792	3.48006039861888	0.940142310525182	1.01260223304272	0.954066722681469	1.8881612841659
O34524	73.3913159001056	52.1304241225205	1.05139817450584	0.954066058854925	0.493483767397697
P29453	2.67547836703596	0.747661825494489	1.02096513300221	0.954064328515759	1.83933908570526
A0B8J6	50.9046993493153	24.8263438829907	1.02100519124578	0.954062683886014	1.03592703229801
Q8XD24	1.19089067561639	0.393917837861491	1.02109934558	0.954058817308404	1.59607432572886
Q3A8Q0	10.4682872912773	4.5276310752814	1.02114734580208	0.954056845583289	1.20919711028021
C1KX28	22.9413008980189	12.9398566167393	1.02129321490945	0.954050851460336	0.82612557113995
O67716	283.868235063451	241.431176060207	1.0121908883115	0.954050827373352	0.23360943646097
P17166	7.44128938479161	3.25359386388847	1.01195835339444	0.954041852296122	1.19351845001355
Q875S4	1.4493535600138	0.446845777370538	1.05096535192409	0.954035116133557	1.69756067731966
A0RQC4	0.549872216817819	0.384995948337062	0.395890788456065	0.95403495085841	0.514253130848743
Q6KCJ5	80.7800174655032	46.1259667690617	1.0217096019464	0.954033722877452	0.808419308565049
P00888	202.945046901446	137.451902065844	1.05094045584406	0.954033337658505	0.562162258825178
B8H7N3	2.29215578705955	0.781657113421265	1.01163648652236	0.954026695272282	1.55209731081252
A5CQ60	1.99271120864071	0.655009433461136	1.02189648514939	0.954026026430794	1.60514505478144
Q2FWH7	3.5226806114285	1.14322084875937	1.02208324846407	0.954018329478362	1.62356954486288
Q7UC03	33.2620388518676	20.232300352632	1.01138610080737	0.954013359088782	0.717216244346812
B9EAE8	41.9535654738118	23.4252370677748	1.05064934374958	0.954012552749548	0.840729776732956
Q6FJX6	0.583041051150104	0.471022867817786	0.20986973885446	0.954012492579004	0.307800361919982
P16928	3.25612499042781	1.08984733224595	1.01134767208482	0.954011313354702	1.57903002645284
P17212	5.25345208196349	1.85884755812992	1.01132049521852	0.954009866780704	1.49885727848795
P39897	98.6906642387318	66.9585579245818	1.01129702216867	0.954008617469347	0.559645160537837
Q7N5C1	1.33743616289894	0.461973155346986	1.02234333911092	0.954006793483274	1.53358910587314
Q4L7I0	0.635956022834296	0.423623491355086	0.39593680845933	0.954005538367229	0.586144410899664
Q97KC9	30.4265222301539	17.9697472099694	1.01121394463753	0.954004196674307	0.759759328533426
P11001	11.9698484437078	5.71209629194888	1.02243484477493	0.954002171920329	1.06731268071859
Q9KDM4	468.172723566853	291.444574638791	1.01111867372044	0.953999128682082	0.683819337828245
