	T1_LoCHO_PROT_mean	T2_LoCHO_FAT_mean	theta	prob	log2FC
P63367	32.3992796892672	0.430057553758006	3.80948164243785	1	6.23528818302231
P71348	352.537725403034	49.3481902581753	3.28735991481448	1	2.83670856702782
Q03L08	144.414037240217	0.442430060891121	5.25378473701646	1	8.35054585286268
Q03L79	46.320062690459	0.433331544808227	4.3960773408962	1	6.74002213279654
Q5LYX4	145.680418941121	0.464565370574096	5.23036891784273	1	8.29270964351172
Q5M1Y2	62.5751226255499	0.436210273474996	4.52160897486129	1	7.16442165463491
Q5XCL7	4052.64685662958	23.1773077348289	4.65167188504803	1	7.45000766241403
Q9A1C3	218.727970483779	0.941886136384055	5.07506766174696	1	7.85936934121896
Q9FD71	404.163685268743	1.37529775454428	4.00627269543718	1	8.19905189030117
A0A0H2ZNH9	302.886126474313	6.95090035790152	4.17392213943995	1	5.44543182375743
C0MFQ7	18.6186546703752	0.442430060891121	3.20696477241066	1	5.39515560875182
O07608	1268.81227868852	8.91685666423835	4.58580782907294	1	7.15272769579115
P66137	149.786876707225	0.422375358553604	5.1207926249347	1	8.47016984491848
Q03IN0	52.4845162996868	0.442430060891121	4.65916189069933	1	6.89029864642036
Q5LXY3	43.7667798336613	0.440009648651872	4.27365866842965	1	6.63615727061972
Q5M6J8	94.307645703235	0.438841164957573	4.94283522662836	1	7.74753206516508
Q8DS11	97.3176449403114	0.460492125875002	4.76749561365323	1	7.72338111030652
Q8DTM1	183.31009740281	0.590305821838443	5.18309629455584	1	8.2786079714375
Q9CFV1	323.373357197097	3.9889477515996	4.01763610779452	1	6.34104878280834
A2RD68	38.6599867223232	0.442430060891121	4.39166334570959	1	6.44924791907963
A2REH9	65.6226413436872	0.432584724850474	4.5373741195171	1	7.24506713129341
A3CMQ7	552.231031200301	7.47059018229111	4.72991175028492	1	6.20790592699075
A4VT88	516.74828422913	1.2221500480322	5.18322380303619	1	8.72389646200628
B4U194	101.649943959177	0.480607578194828	5.13089328232337	1	7.72453430748392
B9DSV1	1631.93174996346	0.645278762550574	6.59967594639515	1	11.304370558064
P0C0F2	40.3364528804017	0.430057553758006	4.23373714574764	1	6.55141066535643
P68905	479.361464497059	4.4119907441691	4.92876358120381	1	6.76354036193775
Q03JG3	115.947422910146	0.517382055687199	5.31914886016495	1	7.80802502109943
Q06758	398.48936940109	6.78875437468967	4.55626539881812	1	5.87525053954748
Q3JZH6	45.3314843193865	0.442430060891121	4.2739255595619	1	6.67892017815518
Q5XDX3	79.0456247666238	0.435822766422642	5.01115665464604	1	7.50280023870062
Q8DU24	44.542120692914	0.442430060891121	4.18586619681689	1	6.65357702487034
Q8DUP4	28.0364892129721	0.432992248402818	3.88286271428475	1	6.01682069569337
Q8E5V3	116.08148259825	0.427843661696742	4.71976605647584	1	8.08383841757581
A0A0H2UPF7	128.999109030172	0.436210273474996	5.40974775534991	1	8.20812163771415
F8D9F4	253.065589160242	1.32900827314611	4.92840566330315	1	7.57301745320306
P54389	104.936660182143	0.518572299822847	4.62265019244598	1	7.66075791892845
Q3K3L2	144.130370494282	0.877909669042122	4.69932665534093	1	7.35908614647627
Q8P2N8	81.8348849178635	0.442430060891121	5.16910535257932	1	7.53112274939773
Q9WXK9	628.935220040653	4.69671839595381	5.09686547321042	1	7.0651145221561
A2RC52	52.8891898610725	0.432584724850474	4.05244359586007	0.999999999999999	6.93384634390949
A2RG33	37.1856634510525	0.442430060891121	3.98118500790425	0.999999999999999	6.39315328935729
A8AWB7	84.7894896614675	0.434444062524484	4.62283056036425	0.999999999999999	7.60857119929934
C0MFC7	53.0360261812965	0.423602785596925	4.65751779743888	0.999999999999999	6.96811679630675
P35594	1262.51635404157	46.9283838765093	3.91138274263282	0.999999999999999	4.74969748817871
P95780	703.804787672224	15.2427216601752	3.88186844012573	0.999999999999999	5.52898289715652
Q1WS97	73.5392014862837	1.0399183157523	3.43804271451581	0.999999999999999	6.14397139526434
Q3JYG8	48.4302975626139	0.417988849787127	3.97572004975146	0.999999999999999	6.8563015991787
Q8CWZ3	125.33073921378	0.489797730674588	5.40221166512843	0.999999999999999	7.99933849533694
Q8DUK7	317.029358343205	0.473977454182348	5.95862005098721	0.999999999999999	9.38558229557833
Q9L5X1	159.525571808386	0.436976399932283	4.60900451592588	0.999999999999999	8.51201662466826
Q9WXK7	138.870931042938	0.591602125716576	5.22012074713401	0.999999999999999	7.87490168925873
A2RC40	1634.2563552914	0.687949912854815	6.47695799012053	0.999999999999999	11.2140431557412
B9DWD3	28.5569559520724	0.442430060891121	3.7184744412642	0.999999999999999	6.01224897953501
P0A4L9	370.347750871846	3.99174564778097	4.78796460624993	0.999999999999999	6.53571696976047
Q03IG6	37.4815715714252	0.442430060891121	3.43738487015886	0.999999999999999	6.40458822230056
Q1WS91	215.684521568761	3.31292191820563	3.25806520107167	0.999999999999999	6.02467463496354
Q4L8L7	416.658189228755	0.922397480107463	3.25540698902571	0.999999999999999	8.8192600488542
P0DC44	154.148420516681	0.526769165976311	5.30234600202272	0.999999999999999	8.19293349056088
Q1WS93	110.68513406812	1.28500775949031	3.27697725825592	0.999999999999999	6.42854058786406
Q3K0E2	301.98820300336	0.464662224677802	5.9488011942897	0.999999999999999	9.34409411341661
Q3K2N4	31.8037629805032	0.442430060891121	3.30649804185729	0.999999999999999	6.16760425045874
Q5XAQ3	1173.91749231487	16.6386175179588	4.5994914080771	0.999999999999999	6.1406516366023
Q9KWH3	2616.9141306544	51.5436490357267	4.61251427504476	0.999999999999999	5.66592809899098
A0A0H2ZPT5	651.405320793264	19.1908569335904	4.00739815420125	0.999999999999999	5.08506446490298
A0AIX9	182.619790911363	1.3263825255576	4.3825410280988	0.999999999999999	7.10520240635897
A2RC36	174.861935779172	2.08906609982362	4.07316942147955	0.999999999999999	6.38721432386591
A2RC38	196.806069627063	0.436976399932283	5.49039790351449	0.999999999999999	8.81500363441433
A2RI76	110.073563371962	0.442507498807014	5.10779576290994	0.999999999999999	7.95855039612983
A4VUS8	160.453269762442	0.447008165064866	5.49841812764344	0.999999999999999	8.48763629027073
P42102	1303.13268781035	3.85223759763691	5.25951562433831	0.999999999999999	8.40207158618265
Q1WSX9	64.9826065095059	0.977880707844707	3.30672071549863	0.999999999999999	6.05425132154592
Q5M217	60.5389386031544	0.436210273474996	4.27672182529727	0.999999999999999	7.11669582292262
B9DSZ5	78.0846501482451	0.442430060891121	4.62422277970746	0.999999999999999	7.46344574879991
Q60151	893.289224733948	0.449108835439171	6.59929828051959	0.999999999999999	10.9578465393303
Q9A0L0	128.736964773441	3.02856497287932	3.98988864797198	0.999999999999999	5.4096481873981
P0DD12	109.668754896309	0.442430060891121	5.09414528405643	0.999999999999999	7.95348742611858
A0A0H2ZMF9	6241.26885841289	52.873271272829	4.03224227944205	0.999999999999999	6.88315696141774
A2RCF4	350.501365559431	0.44218665581253	5.94711821810495	0.999999999999999	9.63054886111768
A2REF7	355.590764632578	0.500799789506336	5.94614917713935	0.999999999999999	9.47176818390217
B9DVF2	163.451114994588	0.609554549696068	4.69067418494664	0.999999999999999	8.06688816829533
Q03LX0	42.0686480488799	0.435451311832933	4.11538276047023	0.999999999999999	6.5940902261154
Q03MK9	37.1575309197148	0.442430060891121	3.92381072695259	0.999999999999999	6.39206141630208
Q8CWR9	665.888112334184	20.6909559406812	3.82892379201182	0.999999999999999	5.00820757923978
Q8Z291	50.3223013012064	0.420516020879595	4.60416022994637	0.999999999999999	6.90289332420305
A2RD66	257.989403484757	0.497517209034047	5.93120148435234	0.999999999999999	9.01834966597194
B1I8M7	113.782034078043	0.476858873268439	4.9855709037701	0.999999999999999	7.8984946993057
Q03EE8	60.8284215983722	0.436582256300873	4.62809550221767	0.999999999999999	7.12234826170716
Q5XAD7	102.844357397094	0.457445130181869	4.33781434535722	0.999999999999999	7.81264822177879
A0A0H2ZQL5	90.3079136058495	0.506533801691689	5.16526412889204	0.999999999999999	7.4780500599155
A0PYA5	281.517821276962	3.52178776913285	4.58448818075245	0.999999999999999	6.32077447197666
A2RF72	128.887080975501	0.447995647018509	5.16539099534074	0.999999999999999	8.16840723245622
