	T1_LoCHO_PROT_mean	T2_LoCHO_FAT_mean	theta	prob	log2FC
P40882	45.8609802002736	82.2675082684644	-1.38232834216204	0.97233483611864	-0.843055557194878
A6QPB3	1.78712572722278	11.2114732348688	-1.38185042803645	0.972287384736942	-2.64926282779097
P0DX82	1.5364678548008	11.1258369270236	-1.381517320219	0.972254319028923	-2.85622437604527
A1SYK4	2.86496882354614	10.8481522633632	-1.38141225736522	0.972243891415216	-1.92085798838173
P19192	7.51455212007018	48.262947674997	-1.38069442299862	0.972172663133487	-2.68315700653784
Q8Y8N0	40.5481456973541	83.7636627129488	-1.3803936272428	0.972142825330692	-1.046688587789
A0M7D9	9.94359983710606	29.2328140611873	-1.37918973867999	0.972010352828007	-1.55574857119057
Q7A3K7	1.55653242150262	6.31936230845913	-1.37907511996686	0.971997464689769	-2.02144335485185
Q8ZH96	11.8565807686185	25.7702190857836	-1.37888277569963	0.971975838902882	-1.12001678059518
Q48SX1	1.50485005478108	6.82318298144456	-1.37876172928781	0.971962230670113	-2.18082516431337
Q9LBG2	55.6942687967821	113.16465554595	-1.37824622224936	0.971904288153296	-1.0228226547453
P25310	28.6795217762748	50.5790723916284	-1.37821256139474	0.971900505358405	-0.818519610885943
P50359	11.0393201324794	26.2021137946085	-1.3780090193961	0.971877633089106	-1.24703187748407
Q81MS2	29.4296420054655	56.0008692044707	-1.37751724195707	0.9718167943776	-0.92817922696345
A6L0X5	2.51557953158301	8.4804585549935	-1.37720611815144	0.971777422083331	-1.75325147421322
Q46BQ2	8.50681698848726	21.9911777739251	-1.37702714421027	0.971754776853902	-1.37023355007524
Q8A485	25.6627884495518	57.2564924490833	-1.37602243932984	0.971627703332625	-1.15776135478116
P76396	11.5292634138763	38.5097490390025	-1.37539183025405	0.971543710427987	-1.7399233769209
Q5UQ13	1.17536774822681	8.78683000274721	-1.37528822641034	0.971528883545653	-2.90223056582092
A7GHV1	35.0969124024273	62.727431398737	-1.37471999844097	0.971447583073289	-0.837752370291583
A6L8V4	1.00186726939548	4.1727898209367	-1.37468646255293	0.971442785876216	-2.05832086708491
B6QVW4	3.21886179925556	11.1140351231145	-1.37458752804913	0.971428634289988	-1.78776016304981
Q8A9J2	2.16854998854278	8.28051835456317	-1.37413743166521	0.971364265062877	-1.93299038222495
A6L5H1	10.3444742061701	25.9359347622553	-1.3738608818819	0.971324725290027	-1.32609205002603
A0Q0M6	31.2514105702675	60.5980319348253	-1.37380952978854	0.971317384065641	-0.955349630474836
P56080	5.47205478863021	17.5381567741197	-1.3732971707077	0.97124289045915	-1.68034255102156
